match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,0.1,Worcestershire,Leicestershire,BL D'Oliveira,Kashif Ali,BWM Mike,4,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,0.2,Worcestershire,Leicestershire,BL D'Oliveira,Kashif Ali,BWM Mike,0,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,0.3,Worcestershire,Leicestershire,BL D'Oliveira,Kashif Ali,BWM Mike,1,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,0.4,Worcestershire,Leicestershire,Kashif Ali,BL D'Oliveira,BWM Mike,1,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,0.5,Worcestershire,Leicestershire,BL D'Oliveira,Kashif Ali,BWM Mike,1,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,0.6,Worcestershire,Leicestershire,Kashif Ali,BL D'Oliveira,BWM Mike,2,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,1.1,Worcestershire,Leicestershire,BL D'Oliveira,Kashif Ali,J Hull,0,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,1.2,Worcestershire,Leicestershire,BL D'Oliveira,Kashif Ali,J Hull,0,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,1.3,Worcestershire,Leicestershire,BL D'Oliveira,Kashif Ali,J Hull,0,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,1.4,Worcestershire,Leicestershire,BL D'Oliveira,Kashif Ali,J Hull,0,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,1.5,Worcestershire,Leicestershire,BL D'Oliveira,Kashif Ali,J Hull,0,1,1,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,1.6,Worcestershire,Leicestershire,BL D'Oliveira,Kashif Ali,J Hull,0,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,1.7,Worcestershire,Leicestershire,BL D'Oliveira,Kashif Ali,J Hull,0,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,2.1,Worcestershire,Leicestershire,Kashif Ali,BL D'Oliveira,JDS Neesham,4,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,2.2,Worcestershire,Leicestershire,Kashif Ali,BL D'Oliveira,JDS Neesham,2,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,2.3,Worcestershire,Leicestershire,Kashif Ali,BL D'Oliveira,JDS Neesham,1,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,2.4,Worcestershire,Leicestershire,BL D'Oliveira,Kashif Ali,JDS Neesham,2,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,2.5,Worcestershire,Leicestershire,BL D'Oliveira,Kashif Ali,JDS Neesham,4,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,2.6,Worcestershire,Leicestershire,BL D'Oliveira,Kashif Ali,JDS Neesham,0,1,1,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,2.7,Worcestershire,Leicestershire,BL D'Oliveira,Kashif Ali,JDS Neesham,0,0,,,,,,caught,BL D'Oliveira,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,3.1,Worcestershire,Leicestershire,Kashif Ali,JJ Cobb,J Hull,0,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,3.2,Worcestershire,Leicestershire,Kashif Ali,JJ Cobb,J Hull,0,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,3.3,Worcestershire,Leicestershire,Kashif Ali,JJ Cobb,J Hull,0,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,3.4,Worcestershire,Leicestershire,Kashif Ali,JJ Cobb,J Hull,4,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,3.5,Worcestershire,Leicestershire,Kashif Ali,JJ Cobb,J Hull,6,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,3.6,Worcestershire,Leicestershire,Kashif Ali,JJ Cobb,J Hull,2,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,4.1,Worcestershire,Leicestershire,JJ Cobb,Kashif Ali,BWM Mike,4,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,4.2,Worcestershire,Leicestershire,JJ Cobb,Kashif Ali,BWM Mike,2,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,4.3,Worcestershire,Leicestershire,JJ Cobb,Kashif Ali,BWM Mike,0,1,1,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,4.4,Worcestershire,Leicestershire,JJ Cobb,Kashif Ali,BWM Mike,1,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,4.5,Worcestershire,Leicestershire,Kashif Ali,JJ Cobb,BWM Mike,1,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,4.6,Worcestershire,Leicestershire,JJ Cobb,Kashif Ali,BWM Mike,0,0,,,,,,caught,JJ Cobb,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,4.7,Worcestershire,Leicestershire,GH Roderick,Kashif Ali,BWM Mike,0,1,1,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,4.8,Worcestershire,Leicestershire,GH Roderick,Kashif Ali,BWM Mike,0,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,5.1,Worcestershire,Leicestershire,Kashif Ali,GH Roderick,SW Currie,1,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,5.2,Worcestershire,Leicestershire,GH Roderick,Kashif Ali,SW Currie,4,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,5.3,Worcestershire,Leicestershire,GH Roderick,Kashif Ali,SW Currie,1,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,5.4,Worcestershire,Leicestershire,Kashif Ali,GH Roderick,SW Currie,4,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,5.5,Worcestershire,Leicestershire,Kashif Ali,GH Roderick,SW Currie,1,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,5.6,Worcestershire,Leicestershire,GH Roderick,Kashif Ali,SW Currie,4,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,6.1,Worcestershire,Leicestershire,Kashif Ali,GH Roderick,Rehan Ahmed,1,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,6.2,Worcestershire,Leicestershire,GH Roderick,Kashif Ali,Rehan Ahmed,1,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,6.3,Worcestershire,Leicestershire,Kashif Ali,GH Roderick,Rehan Ahmed,1,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,6.4,Worcestershire,Leicestershire,GH Roderick,Kashif Ali,Rehan Ahmed,1,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,6.5,Worcestershire,Leicestershire,Kashif Ali,GH Roderick,Rehan Ahmed,2,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,6.6,Worcestershire,Leicestershire,Kashif Ali,GH Roderick,Rehan Ahmed,0,0,,,,,,,,,
1410463,2024,2024-07-11,"County Ground, New Road, Worcester",1,7.1,Worcestershire,Leicestershire,GH Roderick,Kashif Ali,LP Goldsworthy,0,0,,,,,,,,,
