match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,0.1,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,CP Wood,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,0.2,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,CP Wood,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,0.3,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,CP Wood,0,1,1,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,0.4,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,CP Wood,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,0.5,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,CP Wood,0,1,1,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,0.6,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,CP Wood,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,0.7,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,CP Wood,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,0.8,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,CP Wood,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,1.1,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,BTJ Wheal,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,1.2,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,BTJ Wheal,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,1.3,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,BTJ Wheal,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,1.4,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,BTJ Wheal,0,1,,,,1,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,1.5,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,BTJ Wheal,4,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,1.6,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,BTJ Wheal,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,2.1,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,CP Wood,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,2.2,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,CP Wood,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,2.3,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,CP Wood,2,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,2.4,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,CP Wood,2,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,2.5,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,CP Wood,0,1,,,1,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,2.6,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,CP Wood,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,3.1,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,JK Fuller,4,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,3.2,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,JK Fuller,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,3.3,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,JK Fuller,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,3.4,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,JK Fuller,4,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,3.5,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,JK Fuller,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,3.6,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,JK Fuller,2,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,4.1,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,BTJ Wheal,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,4.2,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,BTJ Wheal,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,4.3,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,BTJ Wheal,4,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,4.4,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,BTJ Wheal,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,4.5,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,BTJ Wheal,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,4.6,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,BTJ Wheal,4,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,5.1,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,JA Turner,0,1,1,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,5.2,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,JA Turner,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,5.3,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,JA Turner,0,1,,,,1,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,5.4,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,JA Turner,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,5.5,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,JA Turner,0,1,1,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,5.6,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,JA Turner,4,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,5.7,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,JA Turner,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,5.8,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,JA Turner,4,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,6.1,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,BAC Howell,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,6.2,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,BAC Howell,0,1,,,,1,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,6.3,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,BAC Howell,4,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,6.4,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,BAC Howell,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,6.5,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,BAC Howell,4,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,6.6,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,BAC Howell,2,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,7.1,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,LA Dawson,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,7.2,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,LA Dawson,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,7.3,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,LA Dawson,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,7.4,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,LA Dawson,4,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,7.5,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,LA Dawson,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,7.6,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,LA Dawson,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,8.1,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,JK Fuller,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,8.2,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,JK Fuller,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,8.3,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,JK Fuller,6,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,8.4,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,JK Fuller,0,1,1,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,8.5,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,JK Fuller,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,8.6,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,JK Fuller,4,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,8.7,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,JK Fuller,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,9.1,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,LA Dawson,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,9.2,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,LA Dawson,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,9.3,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,LA Dawson,6,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,9.4,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,LA Dawson,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,9.5,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,LA Dawson,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,9.6,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,LA Dawson,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,10.1,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,BAC Howell,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,10.2,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,BAC Howell,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,10.3,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,BAC Howell,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,10.4,Gloucestershire,Hampshire,Miles Hammond,CT Bancroft,BAC Howell,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,10.5,Gloucestershire,Hampshire,CT Bancroft,Miles Hammond,BAC Howell,0,0,,,,,,bowled,CT Bancroft,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,10.6,Gloucestershire,Hampshire,BJ Webster,Miles Hammond,BAC Howell,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,11.1,Gloucestershire,Hampshire,Miles Hammond,BJ Webster,LA Dawson,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,11.2,Gloucestershire,Hampshire,BJ Webster,Miles Hammond,LA Dawson,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,11.3,Gloucestershire,Hampshire,Miles Hammond,BJ Webster,LA Dawson,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,11.4,Gloucestershire,Hampshire,BJ Webster,Miles Hammond,LA Dawson,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,11.5,Gloucestershire,Hampshire,Miles Hammond,BJ Webster,LA Dawson,2,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,11.6,Gloucestershire,Hampshire,Miles Hammond,BJ Webster,LA Dawson,4,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,12.1,Gloucestershire,Hampshire,BJ Webster,Miles Hammond,BAC Howell,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,12.2,Gloucestershire,Hampshire,Miles Hammond,BJ Webster,BAC Howell,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,12.3,Gloucestershire,Hampshire,BJ Webster,Miles Hammond,BAC Howell,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,12.4,Gloucestershire,Hampshire,Miles Hammond,BJ Webster,BAC Howell,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,12.5,Gloucestershire,Hampshire,BJ Webster,Miles Hammond,BAC Howell,4,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,12.6,Gloucestershire,Hampshire,BJ Webster,Miles Hammond,BAC Howell,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,13.1,Gloucestershire,Hampshire,Miles Hammond,BJ Webster,JA Turner,1,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,13.2,Gloucestershire,Hampshire,BJ Webster,Miles Hammond,JA Turner,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,13.3,Gloucestershire,Hampshire,BJ Webster,Miles Hammond,JA Turner,0,0,,,,,,,,,
1410467,2024,2024-07-12,"The Rose Bowl, Southampton",1,13.4,Gloucestershire,Hampshire,BJ Webster,Miles Hammond,JA Turner,1,0,,,,,,,,,
